cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policyautonomy,n_fiscalautonomy,n_borrowautonomy,n_representation,n_lawmaking,n_execcontrol,n_fiscalcontrol,n_borrowcontrol,n_constitutional,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_representation,n_assembly,n_executive,n_lawmaking,n_L1lawmaking,n_L2lawmaking,n_L3lawmaking,n_L4lawmaking,n_L5lawmaking,n_L6lawmaking
305,40,3,Austria,AUT,1982,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,2.00,15.00,6.00,21.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1983,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,2.00,15.00,6.00,21.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1984,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1985,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1986,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1987,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1988,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1989,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1990,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1991,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1992,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1993,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1994,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1995,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1996,3.00,3.00,2.00,3.00,4.00,1.00,1.00,1.00,1.00,4.00,15.00,8.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1997,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00,4.00,14.00,8.00,22.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1998,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00,4.00,14.00,8.00,22.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,1999,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2000,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2001,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2002,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2003,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2004,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2005,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2006,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2007,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2008,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2009,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2010,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2011,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2012,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2013,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2014,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2015,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2016,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2017,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
305,40,3,Austria,AUT,2018,3.00,3.00,2.00,2.00,4.00,1.00,1.00,1.00,2.00,4.00,14.00,9.00,23.00,,4.00,2.00,2.00,1.00,0.00,0.50,0.50,0.00,0.00,0.00
211,56,4,Belgium,BEL,1950,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1951,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1952,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1953,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1954,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1955,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1956,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1957,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1958,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1959,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1960,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1961,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1962,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1963,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1964,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1965,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1966,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1967,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1968,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1969,2.00,2.00,2.00,1.00,3.00,1.00,0.00,1.00,0.00,4.00,10.00,6.00,16.00,,3.00,2.00,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1970,3.80,2.90,2.00,1.00,3.89,1.00,0.00,2.99,0.00,7.97,13.59,11.96,25.55,,3.89,2.89,1.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1971,4.00,3.00,2.10,1.10,4.19,1.00,0.00,2.99,0.00,7.97,14.40,11.96,26.35,,4.19,2.99,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1972,4.00,3.00,2.10,1.10,4.19,1.00,0.00,2.99,0.00,7.97,14.40,11.96,26.35,,4.19,2.99,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1973,4.00,3.00,2.10,1.10,4.19,1.00,0.00,2.99,0.00,7.97,14.40,11.96,26.35,,4.19,2.99,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1974,4.00,3.00,2.10,1.10,4.21,1.00,0.00,2.99,0.00,7.97,14.41,11.96,26.37,,4.21,3.01,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1975,4.00,3.00,2.10,1.10,4.21,1.00,0.00,2.99,0.00,7.97,14.41,11.96,26.37,,4.21,3.01,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1976,4.00,3.00,2.10,1.10,4.21,1.00,0.00,2.99,0.00,7.97,14.41,11.96,26.37,,4.21,3.01,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1977,4.00,3.00,2.10,1.10,4.21,1.00,0.00,2.99,0.00,7.97,14.41,11.96,26.37,,4.21,3.01,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1978,4.00,3.00,2.10,1.10,4.21,1.00,0.00,2.99,0.00,7.97,14.41,11.96,26.37,,4.21,3.01,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1979,4.00,3.00,2.10,1.10,4.21,1.00,0.00,2.99,0.00,7.97,14.41,11.96,26.37,,4.21,3.01,1.20,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1980,4.00,3.99,2.10,1.10,5.99,1.00,0.00,2.99,0.00,7.97,17.19,11.96,29.14,,5.99,3.01,2.99,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1981,4.00,3.99,2.10,1.10,5.99,1.00,0.00,2.99,0.00,7.97,17.19,11.96,29.14,,5.99,3.01,2.99,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1982,4.00,3.99,2.10,1.10,5.99,1.00,0.00,2.99,0.00,7.97,17.19,11.96,29.14,,5.99,3.01,2.99,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1983,4.00,3.99,2.10,1.10,5.99,1.00,0.00,2.99,0.00,7.97,17.19,11.96,29.14,,5.99,3.01,2.99,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1984,4.00,3.99,2.10,1.10,6.01,1.00,0.00,2.99,0.00,7.97,17.20,11.96,29.16,,6.01,3.01,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1985,4.00,3.99,2.10,1.10,6.01,1.00,0.00,2.99,0.00,7.97,17.20,11.96,29.16,,6.01,3.01,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1986,4.00,3.99,2.10,1.10,6.01,1.00,0.00,2.99,0.00,7.97,17.20,11.96,29.16,,6.01,3.01,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1987,4.00,3.99,2.10,1.10,6.01,1.00,0.00,2.99,0.00,7.97,17.20,11.96,29.16,,6.01,3.01,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1988,4.00,3.99,2.10,1.10,6.01,1.00,0.00,2.99,0.00,7.97,17.20,11.96,29.16,,6.01,3.01,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1989,5.00,4.10,3.99,2.00,6.11,1.00,1.99,2.99,1.00,7.97,21.19,14.95,36.14,,6.11,3.11,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1990,5.00,4.10,3.99,2.00,6.11,1.00,1.99,2.99,1.00,7.97,21.19,14.95,36.14,,6.11,3.11,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1991,5.00,4.10,3.99,2.00,6.11,1.00,1.99,2.99,1.00,7.97,21.19,14.95,36.14,,6.11,3.11,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1992,5.00,4.10,3.99,2.00,6.11,1.00,1.99,2.99,1.00,7.97,21.19,14.95,36.14,,6.11,3.11,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1993,5.00,4.10,3.99,2.00,6.11,1.00,1.99,2.99,1.00,7.97,21.19,14.95,36.14,,6.11,3.11,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1994,5.00,4.10,3.99,2.00,6.11,1.00,1.99,2.99,1.00,7.97,21.19,14.95,36.14,,6.11,3.11,3.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00
211,56,4,Belgium,BEL,1995,4.80,3.90,4.78,1.90,6.70,2.00,1.99,1.99,1.00,2.98,22.07,9.96,32.03,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,1996,4.80,3.90,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.07,10.96,33.03,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,1997,4.80,3.90,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.07,10.96,33.03,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,1998,4.80,3.90,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.07,10.96,33.03,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,1999,4.80,3.90,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.07,10.96,33.03,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2000,4.80,3.90,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.07,10.96,33.03,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2001,4.80,3.90,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.07,10.96,33.03,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2002,4.80,4.79,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.92,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2003,4.80,4.79,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.92,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2004,4.80,4.79,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.92,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2005,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2006,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2007,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2008,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2009,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2010,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2011,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2012,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2013,4.80,4.80,4.78,1.90,6.70,2.00,1.99,1.99,2.00,2.98,22.97,10.96,33.93,,6.70,3.80,2.90,2.00,0.50,0.50,0.50,0.50,0.00,0.00
211,56,4,Belgium,BEL,2014,4.80,4.80,4.78,1.90,6.70,1.50,1.99,1.99,2.00,4.00,22.97,11.48,34.45,,6.70,3.80,2.90,1.50,0.50,0.50,0.50,0.00,0.00,0.00
211,56,4,Belgium,BEL,2015,4.80,4.80,4.78,1.90,6.70,1.50,1.99,1.99,2.00,4.00,22.97,11.48,34.45,,6.70,3.80,2.90,1.50,0.50,0.50,0.50,0.00,0.00,0.00
211,56,4,Belgium,BEL,2016,4.80,4.80,4.78,1.90,6.70,1.50,1.99,1.99,2.00,4.00,22.97,11.48,34.45,,6.70,3.80,2.90,1.50,0.50,0.50,0.50,0.00,0.00,0.00
211,56,4,Belgium,BEL,2017,4.80,4.80,4.78,1.90,6.70,1.50,1.99,1.99,2.00,4.00,22.97,11.48,34.45,,6.70,3.80,2.90,1.50,0.50,0.50,0.50,0.00,0.00,0.00
211,56,4,Belgium,BEL,2018,4.80,4.22,4.78,1.90,6.70,1.50,1.99,1.99,2.00,4.00,22.40,11.48,33.88,,6.70,3.80,2.90,1.50,0.50,0.50,0.50,0.00,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,1995,4.92,4.64,5.92,4.28,6.56,2.00,0.00,2.00,0.00,4.00,26.34,8.00,34.34,,6.56,3.28,3.28,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,1996,4.92,4.64,5.92,4.28,6.56,2.00,0.00,2.00,0.00,4.00,26.34,8.00,34.34,,6.56,3.28,3.28,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,1997,4.92,4.64,5.92,4.28,6.56,2.00,0.00,2.00,0.00,4.00,26.34,8.00,34.34,,6.56,3.28,3.28,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,1998,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,1999,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2000,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2001,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2002,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2003,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2004,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2005,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2006,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2007,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,0.00,0.00,23.05,4.00,27.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2008,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,2.00,0.00,23.05,6.00,29.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2009,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,2.00,0.00,23.05,6.00,29.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2010,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,2.00,0.00,23.05,6.00,29.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
346,70,5,Bosnia and Herzegovina,BIH,2011,3.28,4.64,5.92,4.28,4.92,2.00,0.00,2.00,2.00,0.00,23.05,6.00,29.05,,4.92,3.28,1.64,2.00,0.50,0.50,0.50,0.50,0.00,0.00
